,MONTH,DAY,PRCP,SNWD,TAVG,YEAR,30YAVG
68,3.0,17,1.6153846153846154,,11.307692307692308,1986.5,10.442307692307692
69,3.0,18,4.653846153846154,,11.5,1986.5,10.466666666666667
70,3.0,19,1.9615384615384615,,12.0,1986.5,10.51282051282051
71,3.0,2,0.2692307692307692,,10.961538461538462,1986.5,10.016666666666667
72,3.0,20,1.3846153846153846,,12.346153846153847,1986.5,10.592307692307692
73,3.0,21,0.07692307692307693,,12.26923076923077,1986.5,10.69102564102564
74,3.0,22,1.6538461538461537,,12.461538461538462,1986.5,10.784615384615384
75,3.0,23,0.46153846153846156,,12.461538461538462,1986.5,10.876923076923074
76,3.0,24,2.3076923076923075,,12.576923076923077,1986.5,10.967948717948719
77,3.0,25,1.7692307692307692,,12.692307692307692,1986.5,11.062820512820517
78,3.0,26,5.576923076923077,,13.192307692307692,1986.5,11.188461538461537
79,3.0,27,1.7692307692307692,,13.615384615384615,1986.5,11.323076923076922
80,3.0,28,1.5769230769230769,,13.461538461538462,1986.5,11.44230769230769
81,3.0,29,0.5,,13.538461538461538,1986.5,11.55769230769231
82,3.0,3,2.8461538461538463,,11.846153846153847,1986.5,10.108974358974361
83,3.0,30,0.5,,13.692307692307692,1986.5,11.68333333333333
84,3.0,31,0.6538461538461539,,13.576923076923077,1986.5,11.797435897435898
85,3.0,4,1.8076923076923077,,11.538461538461538,1986.5,10.180769230769233
86,3.0,5,1.6153846153846154,,11.0,1986.5,10.224358974358974
87,3.0,6,2.0,,10.576923076923077,1986.5,10.256410256410257
88,3.0,7,2.769230769230769,,10.538461538461538,1986.5,10.283333333333333
89,3.0,8,0.5,,10.807692307692308,1986.5,10.315384615384614
90,3.0,9,2.3846153846153846,,10.538461538461538,1986.5,10.338461538461539
91,4.0,1,3.769230769230769,,13.192307692307692,1986.5,11.871794871794874
92,4.0,10,0.34615384615384615,,15.115384615384615,1986.5,12.985897435897435
93,4.0,11,1.5769230769230769,,15.076923076923077,1986.5,13.147435897435896
94,4.0,12,0.3076923076923077,,14.846153846153847,1986.5,13.293589743589743
95,4.0,13,0.9615384615384616,,14.5,1986.5,13.399999999999997
96,4.0,14,0.46153846153846156,,14.423076923076923,1986.5,13.502564102564104
97,4.0,15,0.38461538461538464,,14.692307692307692,1986.5,13.61282051282051
98,4.0,16,1.0769230769230769,,14.384615384615385,1986.5,13.715384615384615
99,4.0,17,0.4230769230769231,,14.884615384615385,1986.5,13.828205128205134
100,4.0,18,0.8076923076923077,,14.923076923076923,1986.5,13.925641025641026
101,4.0,19,3.5384615384615383,,15.115384615384615,1986.5,14.01794871794872
102,4.0,2,0.7307692307692307,,13.884615384615385,1986.5,11.939743589743589
103,4.0,20,0.9615384615384616,,14.884615384615385,1986.5,14.1051282051282
104,4.0,21,0.9615384615384616,,15.0,1986.5,14.189743589743587
105,4.0,22,0.5,,14.961538461538462,1986.5,14.273076923076921
106,4.0,23,0.34615384615384615,,15.423076923076923,1986.5,14.36794871794872
107,4.0,24,0.038461538461538464,,15.884615384615385,1986.5,14.474358974358976
108,4.0,25,0.5,,16.076923076923077,1986.5,14.570512820512821
109,4.0,26,0.46153846153846156,,16.115384615384617,1986.5,14.653846153846153
110,4.0,27,0.038461538461538464,,16.73076923076923,1986.5,14.762820512820515
111,4.0,28,0.9615384615384616,,16.653846153846153,1986.5,14.866666666666664
112,4.0,29,0.5,,16.615384615384617,1986.5,14.964102564102562
113,4.0,3,0.2692307692307692,,14.076923076923077,1986.5,12.024358974358973
114,4.0,30,2.923076923076923,,16.53846153846154,1986.5,15.062820512820515
115,4.0,4,1.3461538461538463,,14.0,1986.5,12.124358974358975
116,4.0,5,0.8461538461538461,,14.384615384615385,1986.5,12.251282051282052
117,4.0,6,2.8461538461538463,,14.846153846153847,1986.5,12.394871794871799
118,4.0,7,1.5769230769230769,,14.73076923076923,1986.5,12.525641025641026
119,4.0,8,0.07692307692307693,,14.807692307692308,1986.5,12.667948717948716
120,4.0,9,0.15384615384615385,,15.115384615384615,1986.5,12.820512820512821
121,5.0,1,0.34615384615384615,,16.923076923076923,1986.5,15.187179487179488
122,5.0,10,0.5384615384615384,,18.423076923076923,1986.5,16.203846153846154
123,5.0,11,0.6538461538461539,,18.73076923076923,1986.5,16.325641025641026
124,5.0,12,0.6153846153846154,,18.807692307692307,1986.5,16.45769230769231
125,5.0,13,1.0,,19.076923076923077,1986.5,16.610256410256415
126,5.0,14,0.038461538461538464,,19.03846153846154,1986.5,16.76410256410256
127,5.0,15,0.5384615384615384,,19.115384615384617,1986.5,16.911538461538463
128,5.0,16,0.15384615384615385,,19.46153846153846,1986.5,17.080769230769228
129,5.0,17,0.34615384615384615,,19.76923076923077,1986.5,17.243589743589745
130,5.0,18,0.15384615384615385,,19.923076923076923,1986.5,17.410256410256405
131,5.0,19,0.5,,20.26923076923077,1986.5,17.58205128205128
132,5.0,2,0.038461538461538464,,17.307692307692307,1986.5,15.301282051282048
133,5.0,20,1.1153846153846154,,20.692307692307693,1986.5,17.775641025641026
134,5.0,21,0.07692307692307693,,21.0,1986.5,17.975641025641025
135,5.0,22,0.4230769230769231,,21.115384615384617,1986.5,18.18076923076923
136,5.0,23,0.23076923076923078,,21.26923076923077,1986.5,18.375641025641023
137,5.0,24,0.2692307692307692,,20.73076923076923,1986.5,18.53717948717949
138,5.0,25,0.2692307692307692,,20.846153846153847,1986.5,18.696153846153848
139,5.0,26,1.3846153846153846,,21.192307692307693,1986.5,18.86538461538461
140,5.0,27,0.34615384615384615,,21.076923076923077,1986.5,19.010256410256414
141,5.0,28,0.0,,21.615384615384617,1986.5,19.175641025641024
142,5.0,29,0.15384615384615385,,21.423076923076923,1986.5,19.335897435897436
143,5.0,3,0.15384615384615385,,17.153846153846153,1986.5,15.403846153846157
144,5.0,30,1.1923076923076923,,21.576923076923077,1986.5,19.503846153846155
145,5.0,31,0.8076923076923077,,21.884615384615383,1986.5,19.66923076923077
146,5.0,4,0.0,,17.53846153846154,1986.5,15.521794871794874
147,5.0,5,0.038461538461538464,,18.346153846153847,1986.5,15.653846153846159
148,5.0,6,1.1538461538461537,,18.23076923076923,1986.5,15.766666666666662
149,5.0,7,1.8846153846153846,,17.884615384615383,1986.5,15.871794871794874
150,5.0,8,0.19230769230769232,,18.46153846153846,1986.5,15.993589743589743
151,5.0,9,0.23076923076923078,,18.115384615384617,1986.5,16.093589743589742
152,6.0,1,0.0,,22.0,1986.5,19.825641025641026
153,6.0,10,0.9615384615384616,,23.76923076923077,1986.5,21.252564102564104
154,6.0,11,0.5769230769230769,,23.692307692307693,1986.5,21.415384615384614
155,6.0,12,0.07692307692307693,,24.0,1986.5,21.57948717948718
156,6.0,13,0.0,,24.153846153846153,1986.5,21.75
157,6.0,14,0.0,,24.46153846153846,1986.5,21.928205128205125
158,6.0,15,0.11538461538461539,,24.307692307692307,1986.5,22.08974358974359
159,6.0,16,0.15384615384615385,,24.53846153846154,1986.5,22.24871794871795
160,6.0,17,0.0,,24.423076923076923,1986.5,22.398717948717945
161,6.0,18,0.0,,24.73076923076923,1986.5,22.547435897435893
162,6.0,19,0.34615384615384615,,24.53846153846154,1986.5,22.675641025641024
163,6.0,2,1.0384615384615385,,22.307692307692307,1986.5,19.997435897435896
164,6.0,20,0.23076923076923078,,24.53846153846154,1986.5,22.79358974358975
165,6.0,21,0.0,,24.615384615384617,1986.5,22.91025641025641
166,6.0,22,0.0,,24.846153846153847,1986.5,23.029487179487184
167,6.0,23,0.0,,25.115384615384617,1986.5,23.175641025641024
168,6.0,24,0.0,,25.76923076923077,1986.5,23.33974358974359
169,6.0,25,0.0,,26.307692307692307,1986.5,23.51025641025641
170,6.0,26,0.038461538461538464,,26.46153846153846,1986.5,23.689743589743593
171,6.0,27,0.34615384615384615,,25.923076923076923,1986.5,23.833333333333332
172,6.0,28,0.2692307692307692,,25.96153846153846,1986.5,23.98461538461538
173,6.0,29,0.0,,26.23076923076923,1986.5,24.13974358974358
174,6.0,3,0.038461538461538464,,22.307692307692307,1986.5,20.156410256410258
175,6.0,30,0.0,,26.576923076923077,1986.5,24.29615384615385
176,6.0,4,0.11538461538461539,,22.46153846153846,1986.5,20.29358974358974
177,6.0,5,0.5769230769230769,,22.884615384615383,1986.5,20.44871794871795
178,6.0,6,0.5384615384615384,,22.923076923076923,1986.5,20.61666666666667
179,6.0,7,0.38461538461538464,,22.653846153846153,1986.5,20.75641025641026
180,6.0,8,0.038461538461538464,,22.884615384615383,1986.5,20.915384615384614
181,6.0,9,0.038461538461538464,,23.5,1986.5,21.084615384615383
182,7.0,1,0.8461538461538461,,26.423076923076923,1986.5,24.44358974358975
183,7.0,10,0.5384615384615384,,26.115384615384617,1986.5,25.539743589743587
184,7.0,11,0.0,,26.73076923076923,1986.5,25.64102564102564
185,7.0,12,0.0,,26.923076923076923,1986.5,25.73846153846154
186,7.0,13,0.0,,27.46153846153846,1986.5,25.84871794871795
187,7.0,14,0.0,,27.615384615384617,1986.5,25.95384615384615
188,7.0,15,0.0,,27.615384615384617,1986.5,26.064102564102562
189,7.0,16,0.0,,28.153846153846153,1986.5,26.184615384615384
190,7.0,17,0.0,,28.0,1986.5,26.303846153846152
191,7.0,18,0.0,,28.03846153846154,1986.5,26.414102564102564
192,7.0,19,0.0,,27.923076923076923,1986.5,26.526923076923083
193,7.0,2,0.0,,26.115384615384617,1986.5,24.57051282051282
194,7.0,20,0.0,,28.0,1986.5,26.642307692307693
195,7.0,21,0.0,,27.73076923076923,1986.5,26.74615384615385
196,7.0,22,0.0,,27.76923076923077,1986.5,26.843589743589742
197,7.0,23,0.0,,27.846153846153847,1986.5,26.934615384615388
198,7.0,24,0.0,,27.923076923076923,1986.5,27.006410256410252
199,7.0,25,0.0,,27.76923076923077,1986.5,27.055128205128206
200,7.0,26,0.0,,28.0,1986.5,27.106410256410257
201,7.0,27,0.0,,27.884615384615383,1986.5,27.171794871794873
202,7.0,28,0.11538461538461539,,27.46153846153846,1986.5,27.221794871794877
203,7.0,29,0.8461538461538461,,26.923076923076923,1986.5,27.24487179487179
204,7.0,3,1.7692307692307692,,26.576923076923077,1986.5,24.71282051282051
205,7.0,30,1.6923076923076923,,27.307692307692307,1986.5,27.26923076923077
206,7.0,31,0.5384615384615384,,27.307692307692307,1986.5,27.298717948717957
207,7.0,4,0.0,,26.384615384615383,1986.5,24.843589743589742
208,7.0,5,0.11538461538461539,,26.76923076923077,1986.5,24.973076923076924
209,7.0,6,0.0,,26.96153846153846,1986.5,25.10769230769231
210,7.0,7,0.8846153846153846,,26.73076923076923,1986.5,25.24358974358974
211,7.0,8,0.0,,26.615384615384617,1986.5,25.36794871794872
212,7.0,9,0.0,,26.307692307692307,1986.5,25.46153846153846
213,8.0,1,0.038461538461538464,,27.807692307692307,1986.5,27.355128205128203
214,8.0,10,0.34615384615384615,,27.53846153846154,1986.5,27.782051282051288
215,8.0,11,0.0,,27.653846153846153,1986.5,27.806410256410256
216,8.0,12,0.11538461538461539,,27.846153846153847,1986.5,27.81923076923077
217,8.0,13,0.0,,27.26923076923077,1986.5,27.807692307692314
218,8.0,14,0.0,,27.23076923076923,1986.5,27.794871794871792
219,8.0,15,0.15384615384615385,,26.807692307692307,1986.5,27.750000000000007
220,8.0,16,0.23076923076923078,,27.23076923076923,1986.5,27.724358974358974
221,8.0,17,0.0,,26.923076923076923,1986.5,27.68717948717949
222,8.0,18,0.3076923076923077,,26.884615384615383,1986.5,27.652564102564103
223,8.0,19,0.3076923076923077,,26.923076923076923,1986.5,27.61666666666666
224,8.0,2,0.07692307692307693,,28.46153846153846,1986.5,27.41794871794872
225,8.0,20,0.3076923076923077,,27.115384615384617,1986.5,27.596153846153847
226,8.0,21,0.5,,26.692307692307693,1986.5,27.56025641025641
227,8.0,22,0.07692307692307693,,26.73076923076923,1986.5,27.523076923076914
228,8.0,23,0.0,,26.653846153846153,1986.5,27.480769230769234
229,8.0,24,2.269230769230769,,26.26923076923077,1986.5,27.43076923076923
230,8.0,25,0.8461538461538461,,26.076923076923077,1986.5,27.366666666666667
231,8.0,26,0.0,,26.307692307692307,1986.5,27.314102564102562
232,8.0,27,0.07692307692307693,,26.03846153846154,1986.5,27.26666666666667
233,8.0,28,0.0,,25.884615384615383,1986.5,27.23205128205128
234,8.0,29,0.34615384615384615,,26.0,1986.5,27.18846153846154
235,8.0,3,0.19230769230769232,,28.307692307692307,1986.5,27.482051282051284
236,8.0,30,0.11538461538461539,,25.692307692307693,1986.5,27.134615384615383
237,8.0,31,0.0,,25.23076923076923,1986.5,27.048717948717947
238,8.0,4,0.0,,28.346153846153847,1986.5,27.534615384615385
239,8.0,5,0.0,,28.346153846153847,1986.5,27.58076923076923
240,8.0,6,0.0,,28.26923076923077,1986.5,27.63205128205128
241,8.0,7,0.23076923076923078,,27.576923076923077,1986.5,27.664102564102564
242,8.0,8,0.0,,27.5,1986.5,27.703846153846158
243,8.0,9,0.5384615384615384,,27.653846153846153,1986.5,27.7551282051282
244,9.0,1,0.07692307692307693,,25.346153846153847,1986.5,26.944871794871794
245,9.0,10,0.2692307692307692,,24.423076923076923,1986.5,25.984615384615385
246,9.0,11,0.038461538461538464,,23.96153846153846,1986.5,25.85512820512821
247,9.0,12,0.19230769230769232,,24.23076923076923,1986.5,25.75384615384616
248,9.0,13,1.5384615384615385,,24.26923076923077,1986.5,25.655128205128204
249,9.0,14,0.23076923076923078,,24.346153846153847,1986.5,25.57307692307692
250,9.0,15,0.0,,24.53846153846154,1986.5,25.48333333333333
251,9.0,16,0.0,,24.307692307692307,1986.5,25.396153846153844
252,9.0,17,0.07692307692307693,,23.692307692307693,1986.5,25.289743589743583
253,9.0,18,0.0,,23.692307692307693,1986.5,25.182051282051287
254,9.0,19,0.11538461538461539,,23.53846153846154,1986.5,25.06282051282051
255,9.0,2,0.19230769230769232,,25.307692307692307,1986.5,26.844871794871786
256,9.0,20,0.8846153846153846,,23.192307692307693,1986.5,24.94615384615385
257,9.0,21,0.11538461538461539,,22.73076923076923,1986.5,24.812820512820508
258,9.0,22,0.9230769230769231,,22.692307692307693,1986.5,24.680769230769233
259,9.0,23,0.23076923076923078,,22.807692307692307,1986.5,24.565384615384616
260,9.0,24,0.15384615384615385,,22.923076923076923,1986.5,24.460256410256413
261,9.0,25,0.038461538461538464,,23.03846153846154,1986.5,24.351282051282055
262,9.0,26,0.15384615384615385,,22.576923076923077,1986.5,24.23589743589744
263,9.0,27,0.7692307692307693,,22.46153846153846,1986.5,24.12179487179488
264,9.0,28,0.07692307692307693,,22.53846153846154,1986.5,24.00641025641026
265,9.0,29,0.0,,22.23076923076923,1986.5,23.89102564102564
266,9.0,3,0.0,,25.5,1986.5,26.749999999999996
267,9.0,30,0.0,,22.076923076923077,1986.5,23.785897435897432
268,9.0,4,0.0,,25.115384615384617,1986.5,26.64230769230769
269,9.0,5,0.0,,25.0,1986.5,26.533333333333335
270,9.0,6,0.0,,24.576923076923077,1986.5,26.433333333333334
271,9.0,7,0.0,,24.23076923076923,1986.5,26.32435897435898
272,9.0,8,0.07692307692307693,,23.96153846153846,1986.5,26.201282051282053
273,9.0,9,0.6538461538461539,,24.26923076923077,1986.5,26.092307692307692
274,10.0,1,0.6538461538461539,,21.884615384615383,1986.5,23.670512820512823
275,10.0,10,0.07692307692307693,,21.0,1986.5,22.530769230769234
276,10.0,11,0.0,,20.653846153846153,1986.5,22.42051282051282
277,10.0,12,0.34615384615384615,,20.73076923076923,1986.5,22.30384615384616
278,10.0,13,0.9615384615384616,,20.384615384615383,1986.5,22.174358974358977
279,10.0,14,2.769230769230769,,19.423076923076923,1986.5,22.010256410256414
280,10.0,15,0.15384615384615385,,19.653846153846153,1986.5,21.847435897435897
281,10.0,16,0.2692307692307692,,19.0,1986.5,21.670512820512815
282,10.0,17,1.0,,18.73076923076923,1986.5,21.505128205128205
283,10.0,18,1.0384615384615385,,18.615384615384617,1986.5,21.335897435897436
284,10.0,19,2.730769230769231,,18.846153846153847,1986.5,21.179487179487182
285,10.0,2,0.6153846153846154,,21.076923076923077,1986.5,23.52948717948718
286,10.0,20,1.3846153846153846,,18.653846153846153,1986.5,21.028205128205123
287,10.0,21,2.5,,18.423076923076923,1986.5,20.884615384615383
288,10.0,22,3.8076923076923075,,18.346153846153847,1986.5,20.73974358974359
289,10.0,23,0.38461538461538464,,17.884615384615383,1986.5,20.575641025641023
290,10.0,24,0.8846153846153846,,17.576923076923077,1986.5,20.397435897435898
291,10.0,25,1.4230769230769231,,17.153846153846153,1986.5,20.201282051282053
292,10.0,26,0.8461538461538461,,16.5,1986.5,19.998717948717946
293,10.0,27,5.961538461538462,,16.384615384615383,1986.5,19.79615384615385
294,10.0,28,3.8076923076923075,,16.23076923076923,1986.5,19.58589743589744
295,10.0,29,0.3076923076923077,,16.346153846153847,1986.5,19.389743589743592
296,10.0,3,0.07692307692307693,,21.115384615384617,1986.5,23.383333333333333
297,10.0,30,0.7692307692307693,,16.653846153846153,1986.5,19.208974358974363
298,10.0,31,0.8461538461538461,,16.346153846153847,1986.5,19.02435897435897
299,10.0,4,0.2692307692307692,,20.615384615384617,1986.5,23.23333333333333
300,10.0,5,2.0,,20.5,1986.5,23.083333333333336
301,10.0,6,1.0769230769230769,,20.692307692307693,1986.5,22.95384615384615
302,10.0,7,0.5384615384615384,,20.923076923076923,1986.5,22.843589743589746
303,10.0,8,0.15384615384615385,,21.076923076923077,1986.5,22.747435897435896
304,10.0,9,0.4230769230769231,,21.192307692307693,1986.5,22.644871794871793
305,11.0,1,1.5,,16.192307692307693,1986.5,18.861538461538462
306,11.0,10,0.6538461538461539,,14.653846153846153,1986.5,17.280769230769234
307,11.0,11,0.15384615384615385,,14.307692307692308,1986.5,17.066666666666666
308,11.0,12,1.4615384615384615,,14.23076923076923,1986.5,16.861538461538462
309,11.0,13,0.8076923076923077,,14.26923076923077,1986.5,16.68974358974359
310,11.0,14,3.0384615384615383,,14.576923076923077,1986.5,16.52051282051282
311,11.0,15,1.6153846153846154,,15.0,1986.5,16.38717948717949
312,11.0,16,1.5384615384615385,,15.26923076923077,1986.5,16.271794871794874
313,11.0,17,0.6538461538461539,,15.153846153846153,1986.5,16.156410256410258
314,11.0,18,2.730769230769231,,14.692307692307692,1986.5,16.017948717948716
315,11.0,19,3.4615384615384617,,14.153846153846153,1986.5,15.867948717948716
316,11.0,2,0.7692307692307693,,16.076923076923077,1986.5,18.693589743589747
317,11.0,20,9.23076923076923,,13.961538461538462,1986.5,15.71923076923077
318,11.0,21,3.769230769230769,,14.26923076923077,1986.5,15.583333333333332
319,11.0,22,1.5384615384615385,,14.423076923076923,1986.5,15.467948717948717
320,11.0,23,2.230769230769231,,14.384615384615385,1986.5,15.361538461538462
321,11.0,24,3.1538461538461537,,13.576923076923077,1986.5,15.24230769230769
322,11.0,25,2.0384615384615383,,13.153846153846153,1986.5,15.13076923076923
323,11.0,26,2.1538461538461537,,13.538461538461538,1986.5,15.035897435897436
324,11.0,27,1.3461538461538463,,13.076923076923077,1986.5,14.930769230769227
325,11.0,28,3.0384615384615383,,13.038461538461538,1986.5,14.820512820512818
326,11.0,29,2.230769230769231,,13.038461538461538,1986.5,14.7
327,11.0,3,2.8076923076923075,,16.23076923076923,1986.5,18.547435897435903
328,11.0,30,1.6923076923076923,,12.538461538461538,1986.5,14.573076923076922
329,11.0,4,1.8846153846153846,,16.115384615384617,1986.5,18.40128205128205
330,11.0,5,1.7307692307692308,,16.115384615384617,1986.5,18.248717948717953
331,11.0,6,0.8076923076923077,,15.615384615384615,1986.5,18.07179487179487
332,11.0,7,0.6923076923076923,,15.576923076923077,1986.5,17.888461538461538
333,11.0,8,2.8076923076923075,,15.23076923076923,1986.5,17.68974358974359
334,11.0,9,1.9615384615384615,,14.73076923076923,1986.5,17.48076923076923
335,12.0,1,1.5384615384615385,,12.307692307692308,1986.5,14.443589743589747
336,12.0,10,1.6923076923076923,,11.076923076923077,1986.5,13.37051282051282
337,12.0,11,1.8076923076923077,,11.538461538461538,1986.5,13.278205128205126
338,12.0,12,2.5,,11.307692307692308,1986.5,13.180769230769227
339,12.0,13,1.0384615384615385,,11.038461538461538,1986.5,13.073076923076918
340,12.0,14,2.1538461538461537,,11.384615384615385,1986.5,12.966666666666665
341,12.0,15,1.4230769230769231,,11.73076923076923,1986.5,12.857692307692306
342,12.0,16,1.0384615384615385,,11.461538461538462,1986.5,12.73076923076923
343,12.0,17,1.6923076923076923,,11.153846153846153,1986.5,12.597435897435897
344,12.0,18,1.5,,11.307692307692308,1986.5,12.484615384615388
345,12.0,19,4.423076923076923,,11.538461538461538,1986.5,12.397435897435896
346,12.0,2,2.3461538461538463,,12.461538461538462,1986.5,14.323076923076927
347,12.0,20,1.4615384615384615,,11.76923076923077,1986.5,12.324358974358972
348,12.0,21,2.269230769230769,,11.846153846153847,1986.5,12.243589743589743
349,12.0,22,2.3846153846153846,,11.346153846153847,1986.5,12.141025641025639
350,12.0,23,1.5769230769230769,,11.153846153846153,1986.5,12.033333333333333
351,12.0,24,2.5,,10.576923076923077,1986.5,11.933333333333335
352,12.0,25,2.5384615384615383,,10.461538461538462,1986.5,11.843589743589744
353,12.0,26,2.8076923076923075,,10.0,1986.5,11.725641025641027
354,12.0,27,1.6153846153846154,,9.807692307692308,1986.5,11.616666666666667
355,12.0,28,1.5,,10.23076923076923,1986.5,11.523076923076925
356,12.0,29,0.34615384615384615,,10.73076923076923,1986.5,11.446153846153846
357,12.0,3,3.730769230769231,,12.192307692307692,1986.5,14.188461538461537
358,12.0,30,1.5,,11.346153846153847,1986.5,11.406410256410256
359,12.0,31,1.5769230769230769,,10.961538461538462,1986.5,11.36153846153846
360,12.0,4,3.423076923076923,,11.961538461538462,1986.5,14.05
361,12.0,5,0.6153846153846154,,12.307692307692308,1986.5,13.923076923076922
362,12.0,6,1.0769230769230769,,12.615384615384615,1986.5,13.823076923076924
363,12.0,7,5.461538461538462,,12.153846153846153,1986.5,13.70897435897436
364,12.0,8,0.7692307692307693,,11.923076923076923,1986.5,13.59871794871795
365,12.0,9,2.3461538461538463,,11.461538461538462,1986.5,13.489743589743593
